@relation saggedV+AngleChange+NegSeq

@attribute ID numeric
@attribute faultId numeric
@attribute subfaultId numeric
@attribute isfaultedbus numeric
@attribute v_sag_1 numeric
@attribute v_sag_2 numeric
@attribute v_sag_3 numeric
@attribute delta_v numeric
@attribute a_change_1 numeric
@attribute a_change_2 numeric
@attribute a_change_3 numeric
@attribute rel_phase_2_1 numeric
@attribute rel_phase_3_1 numeric
@attribute rel_phase_3_2 numeric
@attribute sub_phase_2_1 numeric
@attribute sub_phase_3_1 numeric
@attribute sub_phase_3_2 numeric
@attribute v_ss_1 numeric
@attribute v_ss_2 numeric
@attribute v_ss_3 numeric
@attribute pos_seq numeric
@attribute zero_seq numeric
@attribute neg_seq numeric
@attribute faultvsnofault {fault, nofault}
@attribute groundvsnoground {ground, noground}
@attribute linevsnoline {line, noline}
@attribute phasevsnophase {phase, nophase}
@attribute class {ground, line, phase, nofault}

@data
92, 25, 0, 0, 0.6745, 1.0347, 1.053, 0.1105, 0.9292, 0.999, 1.0721, 1.534, 1.5612, 1.0177, 0.3602, 0.3785, 0.0183, 539.421, 541.9537, 539.8436, 496.45, 90.73, 44.29, fault, ground, noline, nophase, ground
93, 25, 0, 0, 0.6745, 1.0347, 1.0531, 0.1105, 0.9291, 0.9992, 1.072, 1.534, 1.5613, 1.0178, 0.3602, 0.3786, 0.0184, 538.9695, 542.1407, 538.3386, 495.95, 90.37, 44.3, fault, ground, noline, nophase, ground
94, 25, 0, 0, 0.6745, 1.0347, 1.053, 0.1105, 0.9293, 0.9989, 1.0721, 1.5339, 1.5611, 1.0177, 0.3602, 0.3785, 0.0183, 539.074, 542.0714, 539.9904, 496.48, 90.83, 44.36, fault, ground, noline, nophase, ground
95, 19, 0, 1, 0.6845, 0.9892, 1.0075, 0.1052, 0.8981, 0.9951, 1.1064, 1.4451, 1.4719, 1.0185, 0.3047, 0.323, 0.0183, 545.3082, 544.4458, 542.1204, 483.73, 68.69, 62.15, fault, ground, noline, nophase, ground
96, 19, 0, 0, 0.6848, 0.9892, 1.0075, 0.1052, 0.8981, 0.995, 1.1066, 1.4444, 1.4712, 1.0185, 0.3044, 0.3227, 0.0183, 544.6472, 544.1479, 542.2114, 483.57, 68.67, 62.24, fault, ground, noline, nophase, ground
97, 92, 0, 0, 0.6927, 0.9645, 0.9853, 0.1032, 0.9683, 0.9975, 1.0344, 1.3924, 1.4224, 1.0216, 0.2718, 0.2926, 0.0208, 547.6594, 544.9071, 545.3208, 480.51, 41.23, 60.71, fault, ground, noline, nophase, ground
98, 92, 0, 0, 0.6928, 0.9645, 0.9853, 0.1032, 0.9692, 0.9971, 1.0338, 1.3922, 1.4222, 1.0216, 0.2717, 0.2925, 0.0208, 547.8815, 545.0684, 545.5451, 480.7, 41.24, 60.69, fault, ground, noline, nophase, ground
99, 92, 0, 0, 0.6928, 0.9644, 0.9854, 0.1032, 0.9698, 0.9973, 1.0329, 1.392, 1.4223, 1.0218, 0.2716, 0.2926, 0.021, 547.2511, 543.3585, 546.3846, 480.28, 41.93, 60.37, fault, ground, noline, nophase, ground
100, 92, 0, 0, 0.6929, 0.9644, 0.9854, 0.1032, 0.9678, 0.998, 1.0344, 1.3918, 1.4221, 1.0218, 0.2715, 0.2925, 0.021, 547.4346, 543.5002, 546.548, 480.43, 41.94, 60.34, fault, ground, noline, nophase, ground
101, 93, 0, 0, 0.6939, 0.9835, 0.9966, 0.1022, 0.9677, 1.0098, 1.0224, 1.4174, 1.4362, 1.0133, 0.2896, 0.3027, 0.0131, 538.4962, 539.8619, 536.4997, 479.53, 46.25, 60.84, fault, ground, noline, nophase, ground
102, 21, 0, 0, 0.6968, 0.9928, 1.0033, 0.1011, 0.9701, 1.0028, 1.027, 1.4248, 1.4398, 1.0106, 0.296, 0.3065, 0.0105, 240.9634, 240.1565, 240.0396, 215.64, 24.46, 24.1, fault, ground, noline, nophase, ground
103, 21, 0, 0, 0.6968, 0.9928, 1.0034, 0.1011, 0.97, 1.003, 1.0269, 1.4248, 1.4399, 1.0106, 0.296, 0.3066, 0.0105, 240.7492, 241.2183, 239.6275, 215.81, 24.67, 24.22, fault, ground, noline, nophase, ground
104, 24, 0, 1, 0.7055, 1.0135, 1.0344, 0.0989, 0.9605, 0.9873, 1.0519, 1.4366, 1.4662, 1.0206, 0.308, 0.3289, 0.0209, 544.7519, 540.1029, 542.1495, 496.9, 72.24, 42.48, fault, ground, noline, nophase, ground
105, 21, 0, 0, 0.7136, 1.0303, 1.0424, 0.097, 0.9418, 1.011, 1.0469, 1.4439, 1.4609, 1.0118, 0.3167, 0.3289, 0.0121, 548.1154, 546.2203, 546.0734, 506.87, 79.27, 37.13, fault, ground, noline, nophase, ground
106, 21, 0, 0, 0.7136, 1.0303, 1.0424, 0.097, 0.9418, 1.0111, 1.0468, 1.4438, 1.4606, 1.0117, 0.3167, 0.3287, 0.012, 548.4746, 546.2517, 545.9877, 506.93, 79.19, 36.98, fault, ground, noline, nophase, ground
107, 17, 0, 1, 0.7119, 0.9679, 0.9798, 0.0969, 0.9711, 0.9906, 1.0384, 1.3597, 1.3764, 1.0123, 0.256, 0.2679, 0.0119, 546.5872, 545.3953, 548.5831, 484.52, 35.52, 60.24, fault, ground, noline, nophase, ground
108, 17, 0, 0, 0.712, 0.9679, 0.9797, 0.0968, 0.9712, 0.9904, 1.0384, 1.3595, 1.3761, 1.0122, 0.2559, 0.2677, 0.0118, 546.6276, 544.7408, 547.4696, 483.96, 35.15, 59.95, fault, ground, noline, nophase, ground
109, 92, 0, 0, 0.7202, 0.9511, 0.967, 0.0953, 0.9627, 0.977, 1.0604, 1.3205, 1.3426, 1.0167, 0.2309, 0.2467, 0.0159, 237.8728, 236.1709, 236.7282, 208.0, 10.51, 26.39, fault, ground, noline, nophase, ground
110, 24, 0, 0, 0.7164, 1.0135, 1.0336, 0.0953, 0.9615, 0.9743, 1.064, 1.4147, 1.4428, 1.0199, 0.2971, 0.3172, 0.0202, 544.7966, 540.1483, 542.1837, 498.6, 70.87, 41.56, fault, ground, noline, nophase, ground
111, 24, 0, 0, 0.7165, 1.0133, 1.0335, 0.0953, 0.9606, 0.9757, 1.0634, 1.4143, 1.4425, 1.0199, 0.2968, 0.317, 0.0202, 544.2759, 538.6446, 541.2267, 497.59, 70.52, 41.35, fault, ground, noline, nophase, ground
112, 24, 0, 0, 0.7166, 1.0133, 1.0335, 0.0952, 0.9608, 0.9737, 1.0654, 1.4141, 1.4423, 1.0199, 0.2968, 0.3169, 0.0202, 544.1949, 538.5854, 541.1827, 497.56, 70.51, 41.33, fault, ground, noline, nophase, ground
113, 92, 0, 0, 0.7233, 0.9599, 0.9763, 0.0935, 0.9735, 0.9817, 1.045, 1.3271, 1.3498, 1.0171, 0.2366, 0.253, 0.0165, 541.323, 538.9212, 539.2219, 478.09, 30.37, 56.55, fault, ground, noline, nophase, ground
114, 19, 0, 0, 0.7206, 0.9791, 0.9848, 0.0935, 0.9108, 1.023, 1.0662, 1.3586, 1.3665, 1.0058, 0.2584, 0.2641, 0.0057, 239.1332, 238.1435, 238.6581, 212.9, 20.58, 26.11, fault, ground, noline, nophase, ground
115, 92, 0, 0, 0.7234, 0.9597, 0.9762, 0.0935, 0.971, 0.9841, 1.0451, 1.3267, 1.3494, 1.0171, 0.2363, 0.2528, 0.0164, 540.5411, 538.4586, 538.0326, 477.32, 30.14, 56.48, fault, ground, noline, nophase, ground
116, 19, 0, 0, 0.7207, 0.9791, 0.9848, 0.0935, 0.9107, 1.023, 1.0662, 1.3586, 1.3665, 1.0058, 0.2584, 0.2641, 0.0057, 239.0965, 238.3189, 238.6153, 212.94, 20.59, 26.17, fault, ground, noline, nophase, ground
117, 14, 0, 1, 0.7284, 1.0319, 1.0562, 0.0931, 0.9313, 0.9985, 1.0704, 1.4167, 1.4501, 1.0236, 0.3035, 0.3279, 0.0243, 544.9603, 544.8966, 547.1093, 511.15, 81.97, 34.88, fault, ground, noline, nophase, ground
118, 24, 0, 0, 0.7307, 0.998, 1.0182, 0.09, 0.971, 0.9819, 1.0469, 1.3657, 1.3933, 1.0202, 0.2672, 0.2874, 0.0202, 545.9351, 543.4508, 543.2914, 497.73, 58.81, 43.58, fault, ground, noline, nophase, ground
119, 24, 0, 0, 0.7308, 0.998, 1.0181, 0.0899, 0.97, 0.982, 1.0479, 1.3656, 1.3931, 1.0201, 0.2672, 0.2873, 0.0201, 545.5645, 543.4015, 543.3997, 497.67, 58.85, 43.72, fault, ground, noline, nophase, ground
120, 17, 0, 0, 0.7367, 0.9621, 0.9676, 0.0893, 0.9675, 0.9771, 1.0554, 1.3059, 1.3133, 1.0057, 0.2254, 0.2308, 0.0054, 241.9021, 240.0813, 241.3328, 213.98, 10.12, 25.68, fault, ground, noline, nophase, ground
121, 17, 0, 0, 0.7369, 0.9623, 0.9675, 0.0893, 0.9676, 0.9771, 1.0553, 1.3059, 1.313, 1.0054, 0.2254, 0.2306, 0.0052, 240.6233, 240.4532, 241.5629, 213.88, 10.52, 26.08, fault, ground, noline, nophase, ground
122, 17, 0, 0, 0.743, 0.9613, 0.9665, 0.0873, 0.9633, 0.9789, 1.0581, 1.2937, 1.3008, 1.0055, 0.2183, 0.2235, 0.0052, 542.2761, 538.2229, 543.7789, 481.38, 22.45, 56.43, fault, ground, noline, nophase, ground
123, 17, 0, 0, 0.7431, 0.9613, 0.9665, 0.0873, 0.9633, 0.9788, 1.0581, 1.2936, 1.3007, 1.0055, 0.2182, 0.2235, 0.0053, 542.3662, 538.4042, 543.9024, 481.51, 22.44, 56.46, fault, ground, noline, nophase, ground
124, 17, 0, 0, 0.7432, 0.961, 0.9665, 0.0873, 0.9633, 0.9788, 1.0579, 1.293, 1.3006, 1.0058, 0.2178, 0.2234, 0.0056, 542.6019, 539.9129, 544.0408, 481.99, 21.24, 57.79, fault, ground, noline, nophase, ground
125, 17, 0, 0, 0.7432, 0.961, 0.9665, 0.0873, 0.9632, 0.9789, 1.0579, 1.2931, 1.3005, 1.0057, 0.2178, 0.2233, 0.0055, 542.537, 539.8344, 543.9577, 481.92, 21.23, 57.78, fault, ground, noline, nophase, ground
126, 23, 0, 0, 0.7426, 0.976, 0.9905, 0.0862, 0.9681, 1.0144, 1.0175, 1.3144, 1.3339, 1.0148, 0.2335, 0.2479, 0.0145, 550.9334, 545.3911, 547.8698, 494.53, 39.25, 47.96, fault, ground, noline, nophase, ground
127, 23, 0, 0, 0.7428, 0.976, 0.9905, 0.0862, 0.9654, 1.0149, 1.0199, 1.3139, 1.3334, 1.0149, 0.2332, 0.2477, 0.0145, 550.1045, 544.6473, 548.4311, 494.29, 39.35, 48.24, fault, ground, noline, nophase, ground
128, 15, 0, 1, 0.7482, 1.0127, 1.0385, 0.085, 0.958, 1.0, 1.042, 1.3535, 1.3879, 1.0255, 0.2645, 0.2903, 0.0258, 544.5222, 546.4425, 544.4693, 508.3, 65.34, 36.8, fault, ground, noline, nophase, ground
129, 25, 0, 0, 0.7531, 1.017, 1.0452, 0.0839, 0.9491, 0.99, 1.0609, 1.3505, 1.3878, 1.0277, 0.2639, 0.2921, 0.0281, 542.0761, 544.6556, 543.3219, 509.24, 69.11, 35.09, fault, ground, noline, nophase, ground
130, 25, 0, 0, 0.7531, 1.0171, 1.0452, 0.0839, 0.9491, 0.9901, 1.0609, 1.3505, 1.3878, 1.0276, 0.2639, 0.2921, 0.0281, 542.2174, 544.7875, 543.3934, 509.35, 69.11, 35.09, fault, ground, noline, nophase, ground
131, 25, 0, 0, 0.7532, 1.017, 1.0451, 0.0838, 0.9492, 0.9901, 1.0608, 1.3502, 1.3875, 1.0276, 0.2638, 0.2919, 0.0281, 543.3328, 544.7116, 542.1957, 509.16, 68.51, 34.72, fault, ground, noline, nophase, ground
132, 25, 0, 0, 0.7532, 1.017, 1.045, 0.0838, 0.9493, 0.9901, 1.0607, 1.3503, 1.3875, 1.0275, 0.2638, 0.2918, 0.028, 543.5056, 544.8379, 542.2998, 509.29, 68.48, 34.74, fault, ground, noline, nophase, ground
133, 22, 0, 0, 0.7504, 0.9747, 0.9855, 0.0838, 0.9633, 1.0134, 1.0233, 1.2989, 1.3132, 1.011, 0.2243, 0.2351, 0.0108, 546.8338, 550.2024, 552.0551, 496.66, 35.9, 52.05, fault, ground, noline, nophase, ground
134, 22, 0, 0, 0.7507, 0.975, 0.9856, 0.0837, 0.9633, 1.0114, 1.0253, 1.2988, 1.313, 1.0109, 0.2243, 0.2349, 0.0106, 547.5935, 549.6315, 552.9179, 497.05, 35.7, 52.01, fault, ground, noline, nophase, ground
135, 16, 0, 1, 0.7533, 0.9758, 0.9873, 0.0827, 0.9799, 0.9923, 1.0278, 1.2954, 1.3107, 1.0118, 0.2225, 0.234, 0.0115, 547.1356, 545.0575, 547.2805, 494.62, 32.27, 50.41, fault, ground, noline, nophase, ground
136, 16, 0, 0, 0.7533, 0.9758, 0.9873, 0.0827, 0.9797, 0.9924, 1.0279, 1.2953, 1.3106, 1.0118, 0.2225, 0.234, 0.0115, 547.1118, 545.7065, 548.4044, 495.19, 32.61, 50.68, fault, ground, noline, nophase, ground
137, 25, 0, 0, 0.7594, 1.018, 1.0422, 0.0816, 0.9503, 0.9918, 1.0581, 1.3406, 1.3724, 1.0238, 0.2586, 0.2828, 0.0242, 543.0587, 545.0388, 542.3282, 510.11, 66.61, 33.99, fault, ground, noline, nophase, ground
138, 25, 0, 0, 0.7595, 1.018, 1.0422, 0.0816, 0.9504, 0.9917, 1.058, 1.3404, 1.3721, 1.0237, 0.2585, 0.2826, 0.0241, 542.5944, 545.0382, 543.3902, 510.37, 66.92, 34.24, fault, ground, noline, nophase, ground
139, 32, 0, 1, 0.7608, 1.0205, 1.0458, 0.0815, 0.9478, 0.9946, 1.0577, 1.3413, 1.3745, 1.0248, 0.2597, 0.285, 0.0253, 545.5919, 544.8224, 544.2693, 512.66, 68.5, 31.21, fault, ground, noline, nophase, ground
140, 33, 0, 0, 0.7641, 0.9802, 0.9898, 0.079, 0.9296, 1.0165, 1.0543, 1.2828, 1.2953, 1.0097, 0.2161, 0.2257, 0.0095, 541.2764, 544.0601, 544.4966, 494.44, 41.05, 49.85, fault, ground, noline, nophase, ground
141, 33, 0, 0, 0.7642, 0.9803, 0.9897, 0.079, 0.9289, 1.0165, 1.055, 1.2828, 1.2951, 1.0096, 0.2161, 0.2255, 0.0094, 541.3722, 544.2288, 544.6561, 494.58, 41.05, 49.88, fault, ground, noline, nophase, ground
142, 33, 0, 0, 0.7643, 0.9802, 0.9898, 0.0789, 0.9288, 1.0172, 1.0544, 1.2825, 1.2951, 1.0098, 0.2159, 0.2255, 0.0096, 540.3685, 545.3591, 544.449, 494.63, 41.03, 50.44, fault, ground, noline, nophase, ground
143, 33, 0, 0, 0.7643, 0.9801, 0.9898, 0.0789, 0.9316, 1.0157, 1.0528, 1.2824, 1.2951, 1.0099, 0.2158, 0.2255, 0.0097, 540.5035, 545.5621, 544.606, 494.78, 41.04, 50.46, fault, ground, noline, nophase, ground
144, 6, 0, 0, 0.7637, 0.9906, 1.0025, 0.0788, 0.9877, 0.9958, 1.0165, 1.2971, 1.3126, 1.012, 0.2269, 0.2388, 0.0118, 543.5572, 542.9072, 541.697, 498.6, 44.8, 39.38, fault, ground, noline, nophase, ground
145, 26, 0, 0, 0.8552, 0.8659, 0.8703, 0.0787, 0.9941, 0.9979, 1.008, 1.0125, 1.0177, 1.0051, 0.0107, 0.0151, 0.0044, 543.9473, 540.3715, 542.5887, 468.45, 0.13, 4.02, fault, noground, noline, phase, phase
146, 26, 0, 0, 0.8553, 0.8659, 0.8703, 0.0787, 0.9941, 0.9979, 1.008, 1.0123, 1.0176, 1.0052, 0.0106, 0.015, 0.0045, 543.9807, 539.8934, 542.1796, 468.21, 0.38, 4.13, fault, noground, noline, phase, phase
147, 26, 0, 0, 0.8553, 0.8659, 0.8703, 0.0787, 0.9942, 0.9979, 1.008, 1.0124, 1.0175, 1.0051, 0.0106, 0.015, 0.0044, 543.7964, 539.9038, 542.2718, 468.19, 0.29, 4.12, fault, noground, noline, phase, phase
148, 26, 0, 0, 0.8553, 0.8659, 0.8703, 0.0787, 0.9941, 0.9978, 1.0081, 1.0124, 1.0176, 1.0051, 0.0106, 0.015, 0.0044, 543.7508, 540.1454, 542.3795, 468.28, 0.1, 4.01, fault, noground, noline, phase, phase
149, 33, 0, 0, 0.7662, 0.9808, 0.9903, 0.0783, 0.9313, 1.0161, 1.053, 1.2801, 1.2925, 1.0097, 0.2146, 0.2241, 0.0095, 540.9074, 544.0541, 544.3869, 494.94, 40.92, 49.06, fault, ground, noline, nophase, ground
150, 33, 0, 0, 0.7662, 0.9807, 0.9903, 0.0783, 0.9322, 1.0149, 1.0532, 1.2799, 1.2925, 1.0098, 0.2145, 0.2241, 0.0096, 539.9425, 544.6652, 544.5034, 494.93, 41.2, 49.42, fault, ground, noline, nophase, ground
151, 27, 0, 0, 0.861, 0.8636, 0.8715, 0.0778, 0.9938, 1.003, 1.0032, 1.0031, 1.0123, 1.0091, 0.0027, 0.0106, 0.0079, 540.3494, 543.8258, 542.2795, 469.15, 0.3, 4.31, fault, noground, noline, phase, phase
152, 27, 0, 0, 0.8609, 0.8636, 0.8716, 0.0778, 0.9937, 1.003, 1.0032, 1.0031, 1.0123, 1.0092, 0.0027, 0.0106, 0.0079, 540.5916, 544.0297, 542.4982, 469.35, 0.3, 4.33, fault, noground, noline, phase, phase
153, 27, 0, 0, 0.861, 0.8637, 0.8716, 0.0778, 0.9937, 1.0031, 1.0032, 1.0032, 1.0123, 1.0091, 0.0027, 0.0106, 0.0079, 540.1102, 544.0599, 542.1035, 469.11, 0.58, 4.75, fault, noground, noline, phase, phase
154, 27, 0, 0, 0.8609, 0.8637, 0.8715, 0.0778, 0.9938, 1.003, 1.0032, 1.0032, 1.0123, 1.0091, 0.0028, 0.0106, 0.0078, 540.1093, 543.8726, 542.1837, 469.08, 0.45, 4.66, fault, noground, noline, phase, phase
155, 29, 0, 0, 0.7754, 0.9462, 0.9684, 0.0777, 0.967, 0.9851, 1.0478, 1.2203, 1.249, 1.0235, 0.1708, 0.193, 0.0222, 546.7947, 547.8162, 545.7895, 489.8, 17.15, 49.01, fault, ground, noline, nophase, ground
156, 29, 0, 0, 0.7754, 0.9461, 0.9685, 0.0777, 0.9669, 0.985, 1.0479, 1.2202, 1.2491, 1.0237, 0.1707, 0.1931, 0.0224, 546.7198, 547.7144, 545.6766, 489.73, 17.14, 48.99, fault, ground, noline, nophase, ground
157, 29, 0, 0, 0.7759, 0.9465, 0.9685, 0.0775, 0.9684, 0.9841, 1.0471, 1.2199, 1.2483, 1.0233, 0.1706, 0.1926, 0.022, 548.6289, 546.905, 543.9752, 489.48, 15.08, 49.03, fault, ground, noline, nophase, ground
158, 29, 0, 0, 0.7759, 0.9465, 0.9685, 0.0775, 0.9643, 0.9839, 1.0517, 1.2199, 1.2483, 1.0233, 0.1706, 0.1927, 0.0221, 548.5935, 546.8075, 543.8861, 489.42, 15.06, 49.0, fault, ground, noline, nophase, ground
159, 2, 0, 0, 0.7723, 0.992, 1.0043, 0.076, 0.9776, 0.9992, 1.0233, 1.2845, 1.3003, 1.0123, 0.2197, 0.232, 0.0122, 544.2404, 544.825, 546.7094, 503.18, 42.4, 41.89, fault, ground, noline, nophase, ground
160, 2, 0, 0, 0.7723, 0.9919, 1.0043, 0.0759, 0.9776, 0.9992, 1.0233, 1.2843, 1.3004, 1.0125, 0.2196, 0.232, 0.0124, 544.6075, 545.1093, 546.9992, 503.47, 42.41, 41.88, fault, ground, noline, nophase, ground
161, 16, 0, 0, 0.7755, 0.9699, 0.9759, 0.0759, 0.9759, 0.9806, 1.0435, 1.2508, 1.2585, 1.0062, 0.1945, 0.2005, 0.006, 242.1186, 240.2342, 241.2773, 218.58, 9.28, 21.58, fault, ground, noline, nophase, ground
162, 16, 0, 0, 0.7755, 0.9699, 0.9759, 0.0759, 0.976, 0.9806, 1.0434, 1.2507, 1.2584, 1.0062, 0.1944, 0.2004, 0.006, 240.8393, 240.5995, 241.4988, 218.44, 9.69, 22.01, fault, ground, noline, nophase, ground
163, 2, 0, 0, 0.7725, 0.9919, 1.0044, 0.0759, 0.9776, 0.9992, 1.0232, 1.2841, 1.3002, 1.0126, 0.2195, 0.2319, 0.0125, 543.1579, 545.9894, 546.6453, 503.3, 42.62, 42.47, fault, ground, noline, nophase, ground
164, 2, 0, 0, 0.7725, 0.9919, 1.0044, 0.0759, 0.9777, 0.9992, 1.0232, 1.2841, 1.3002, 1.0125, 0.2194, 0.2319, 0.0124, 543.5361, 546.3273, 546.9958, 503.62, 42.65, 42.47, fault, ground, noline, nophase, ground
165, 2, 0, 0, 0.7796, 0.9925, 1.0045, 0.0735, 0.9803, 0.9986, 1.0211, 1.2731, 1.2884, 1.012, 0.2129, 0.2249, 0.0119, 542.9526, 545.5416, 546.8201, 504.59, 41.8, 40.65, fault, ground, noline, nophase, ground
166, 2, 0, 0, 0.7797, 0.9925, 1.0045, 0.0735, 0.9803, 0.9986, 1.0212, 1.2729, 1.2883, 1.0121, 0.2128, 0.2248, 0.012, 543.9045, 544.9302, 546.6766, 504.6, 41.41, 40.27, fault, ground, noline, nophase, ground
167, 17, 0, 0, 0.7843, 0.9707, 0.9802, 0.0729, 0.9814, 0.9865, 1.0321, 1.2377, 1.2498, 1.0097, 0.1865, 0.1959, 0.0094, 546.891, 545.285, 548.0167, 498.26, 24.51, 45.0, fault, ground, noline, nophase, ground
168, 17, 0, 0, 0.7843, 0.9707, 0.9802, 0.0728, 0.9814, 0.9865, 1.0322, 1.2376, 1.2498, 1.0098, 0.1863, 0.1959, 0.0096, 547.2052, 545.1161, 548.6754, 498.52, 24.46, 45.06, fault, ground, noline, nophase, ground
169, 92, 0, 0, 0.7899, 0.9582, 0.966, 0.0723, 0.9657, 0.9759, 1.0585, 1.2131, 1.2228, 1.0081, 0.1683, 0.176, 0.0077, 554.1006, 550.1289, 552.3251, 498.84, 13.29, 48.5, fault, ground, noline, nophase, ground
170, 92, 0, 0, 0.7899, 0.9582, 0.966, 0.0723, 0.9541, 0.9738, 1.0743, 1.213, 1.2229, 1.0082, 0.1683, 0.1761, 0.0078, 553.0978, 549.1333, 552.7035, 498.38, 13.52, 48.78, fault, ground, noline, nophase, ground
171, 16, 0, 0, 0.7873, 0.9715, 0.9762, 0.072, 0.9714, 0.9856, 1.0433, 1.234, 1.2399, 1.0048, 0.1842, 0.1889, 0.0047, 543.0188, 539.4173, 544.1746, 493.93, 20.82, 46.01, fault, ground, noline, nophase, ground
172, 16, 0, 0, 0.7873, 0.9715, 0.9762, 0.072, 0.9714, 0.9856, 1.0433, 1.2339, 1.2399, 1.0048, 0.1842, 0.1889, 0.0047, 542.9311, 539.2419, 544.0498, 493.83, 20.81, 45.96, fault, ground, noline, nophase, ground
173, 16, 0, 0, 0.7874, 0.9713, 0.9762, 0.0719, 0.9713, 0.9856, 1.0431, 1.2336, 1.2398, 1.0051, 0.1839, 0.1888, 0.0049, 543.1762, 540.8122, 544.225, 494.39, 19.65, 47.31, fault, ground, noline, nophase, ground
174, 16, 0, 0, 0.7875, 0.9713, 0.9762, 0.0719, 0.9714, 0.9856, 1.0431, 1.2335, 1.2396, 1.005, 0.1839, 0.1887, 0.0048, 543.231, 540.8746, 544.3061, 494.45, 19.64, 47.31, fault, ground, noline, nophase, ground
175, 92, 0, 0, 0.7996, 0.9465, 0.9585, 0.0705, 0.957, 0.9681, 1.0752, 1.1837, 1.1987, 1.0127, 0.1469, 0.1589, 0.012, 235.3001, 233.9592, 233.9547, 210.85, 1.55, 21.24, fault, ground, noline, nophase, ground
176, 92, 0, 0, 0.7996, 0.9465, 0.9586, 0.0705, 0.9588, 0.9659, 1.0755, 1.1837, 1.1988, 1.0128, 0.1469, 0.159, 0.0121, 235.3513, 233.9957, 234.006, 210.9, 1.57, 21.22, fault, ground, noline, nophase, ground
177, 92, 0, 0, 0.7999, 0.9463, 0.9592, 0.0704, 0.9574, 0.9669, 1.0762, 1.183, 1.199, 1.0136, 0.1464, 0.1592, 0.0128, 236.1478, 234.1744, 234.8373, 211.49, 1.68, 21.12, fault, ground, noline, nophase, ground
178, 26, 0, 0, 0.8711, 0.8811, 0.8849, 0.0699, 0.9953, 0.9975, 1.0072, 1.0114, 1.0158, 1.0043, 0.01, 0.0137, 0.0038, 544.9327, 541.9471, 544.9338, 478.13, 0.53, 3.9, fault, noground, noline, phase, phase
179, 26, 0, 0, 0.8711, 0.8812, 0.8848, 0.0699, 0.9953, 0.9975, 1.0072, 1.0115, 1.0157, 1.0041, 0.01, 0.0137, 0.0036, 545.8511, 542.4553, 544.9739, 478.55, 0.25, 3.73, fault, noground, noline, phase, phase
180, 27, 0, 0, 0.8753, 0.877, 0.8852, 0.0698, 0.9946, 1.0026, 1.0028, 1.002, 1.0113, 1.0093, 0.0017, 0.0099, 0.0082, 541.9454, 544.7831, 544.6016, 478.07, 0.28, 4.39, fault, noground, noline, phase, phase
181, 27, 0, 0, 0.8754, 0.877, 0.8852, 0.0698, 0.9946, 1.0026, 1.0028, 1.0018, 1.0113, 1.0094, 0.0016, 0.0099, 0.0083, 542.458, 545.7011, 544.652, 478.51, 0.06, 4.27, fault, noground, noline, phase, phase
182, 26, 0, 0, 0.8735, 0.8831, 0.8865, 0.0687, 0.9951, 0.9979, 1.007, 1.011, 1.0149, 1.0038, 0.0096, 0.013, 0.0034, 541.4519, 538.3441, 539.6906, 475.61, 0.31, 3.47, fault, noground, noline, phase, phase
183, 26, 0, 0, 0.8736, 0.883, 0.8866, 0.0687, 0.995, 0.9978, 1.0072, 1.0107, 1.0149, 1.0041, 0.0094, 0.013, 0.0036, 541.7255, 538.6634, 540.1654, 475.93, 0.2, 3.11, fault, noground, noline, phase, phase
184, 26, 0, 0, 0.8736, 0.883, 0.8866, 0.0687, 0.995, 0.9978, 1.0072, 1.0107, 1.0148, 1.0041, 0.0094, 0.013, 0.0036, 541.6437, 538.5988, 540.1026, 475.87, 0.19, 3.12, fault, noground, noline, phase, phase
185, 26, 0, 0, 0.8735, 0.8832, 0.8865, 0.0687, 0.9951, 0.9979, 1.007, 1.0111, 1.0149, 1.0038, 0.0097, 0.0131, 0.0034, 541.3259, 538.1646, 539.6034, 475.5, 0.31, 3.5, fault, noground, noline, phase, phase
186, 17, 0, 0, 0.7989, 0.9669, 0.973, 0.0685, 0.9781, 0.9792, 1.0426, 1.2103, 1.2179, 1.0063, 0.168, 0.1741, 0.0061, 239.5766, 239.1777, 240.3086, 218.67, 7.55, 19.76, fault, ground, noline, nophase, ground
187, 17, 0, 0, 0.799, 0.9669, 0.973, 0.0685, 0.978, 0.9793, 1.0427, 1.21, 1.2178, 1.0064, 0.1678, 0.174, 0.0062, 239.5177, 239.3536, 240.2636, 218.7, 7.61, 19.75, fault, ground, noline, nophase, ground
188, 27, 0, 0, 0.879, 0.8791, 0.8876, 0.0682, 0.9947, 1.0021, 1.0031, 1.0002, 1.0098, 1.0096, 0.0001, 0.0086, 0.0085, 237.3782, 238.5747, 239.4377, 210.29, 0.35, 2.14, fault, noground, noline, phase, phase
189, 27, 0, 0, 0.8789, 0.8791, 0.8876, 0.0682, 0.9947, 1.002, 1.0033, 1.0002, 1.0099, 1.0097, 0.0001, 0.0087, 0.0086, 237.7887, 238.7911, 238.4175, 210.18, 0.17, 1.7, fault, noground, noline, phase, phase
190, 26, 0, 0, 0.8737, 0.8848, 0.8878, 0.0682, 0.9951, 0.9973, 1.0076, 1.0127, 1.0161, 1.0034, 0.0111, 0.0141, 0.003, 546.5755, 544.6225, 542.2481, 480.28, 0.66, 2.71, fault, noground, noline, phase, phase
